onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	experiment	session	subject
0.0	0.0	1330691	B	n/a	n/a	n/a	-999	-999	pyFR	2	TJ042
0.0	67.23	1330691	SESS_START	n/a	n/a	n/a	-999	-999	pyFR	2	TJ042
67.23	0.015	1465150	TRIAL	n/a	n/a	n/a	-999	1	pyFR	2	TJ042
67.245	2.806	1465180	ORIENT	n/a	n/a	n/a	-999	1	pyFR	2	TJ042
70.051	2.772	1470792	WORD	n/a	wordpools/wordpool_EN.txt	GRASS	1	1	pyFR	2	TJ042
72.823	2.455	1476336	WORD	n/a	wordpools/wordpool_EN.txt	PIN	2	1	pyFR	2	TJ042
75.278	2.689	1481246	WORD	n/a	wordpools/wordpool_EN.txt	ROSE	3	1	pyFR	2	TJ042
77.967	2.639	1486624	WORD	n/a	wordpools/wordpool_EN.txt	WORLD	4	1	pyFR	2	TJ042
80.606	2.555	1491902	WORD	n/a	wordpools/wordpool_EN.txt	PET	5	1	pyFR	2	TJ042
83.161	2.655	1497012	WORD	n/a	wordpools/wordpool_EN.txt	AXE	6	1	pyFR	2	TJ042
85.816	2.706	1502322	WORD	n/a	wordpools/wordpool_EN.txt	KITE	7	1	pyFR	2	TJ042
88.522	2.438	1507734	WORD	n/a	wordpools/wordpool_EN.txt	MULE	8	1	pyFR	2	TJ042
90.96	2.638	1512610	WORD	n/a	wordpools/wordpool_EN.txt	BROOM	9	1	pyFR	2	TJ042
93.598	2.672	1517886	WORD	n/a	wordpools/wordpool_EN.txt	GOAT	10	1	pyFR	2	TJ042
96.27	2.572	1523230	WORD	n/a	wordpools/wordpool_EN.txt	TOOL	11	1	pyFR	2	TJ042
98.842	2.722	1528374	WORD	n/a	wordpools/wordpool_EN.txt	PEN	12	1	pyFR	2	TJ042
101.564	2.789	1533818	WORD	n/a	wordpools/wordpool_EN.txt	BEAR	13	1	pyFR	2	TJ042
104.353	2.756	1539396	WORD	n/a	wordpools/wordpool_EN.txt	FOG	14	1	pyFR	2	TJ042
107.109	39.981	1544908	WORD	n/a	wordpools/wordpool_EN.txt	STAIR	15	1	pyFR	2	TJ042
147.09	2.047	1624869	REC_START	n/a	n/a	n/a	-999	1	pyFR	2	TJ042
149.137	1.0	1628963	REC_WORD_VV	2.047	n/a	<>	-999	1	pyFR	2	TJ042
150.137	0.625	1630963	REC_WORD_VV	3.047	n/a	<>	-999	1	pyFR	2	TJ042
150.762	1.7	1632213	REC_WORD_VV	3.672	n/a	<>	-999	1	pyFR	2	TJ042
152.462	1.732	1635613	REC_WORD	5.372	n/a	ROSE	-999	1	pyFR	2	TJ042
154.194	0.929	1639077	REC_WORD	7.104	n/a	KITE	-999	1	pyFR	2	TJ042
155.123	0.794	1640935	REC_WORD	8.033	n/a	AXE	-999	1	pyFR	2	TJ042
155.917	0.938	1642523	REC_WORD	8.827	n/a	TOOL	-999	1	pyFR	2	TJ042
156.855	3.493	1644399	REC_WORD	9.765	n/a	SWORD	-999	1	pyFR	2	TJ042
160.348	1.946	1651385	REC_WORD_VV	13.258	n/a	<>	-999	1	pyFR	2	TJ042
162.294	3.642	1655277	REC_WORD	15.204	n/a	WORLD	-999	1	pyFR	2	TJ042
165.936	5.039	1662561	REC_WORD	18.846	n/a	COMPLEX	-999	1	pyFR	2	TJ042
170.975	1.0	1672639	REC_WORD_VV	23.885	n/a	<>	-999	1	pyFR	2	TJ042
171.975	2.184	1674639	REC_WORD_VV	24.885	n/a	<>	-999	1	pyFR	2	TJ042
174.159	3.891	1679007	REC_WORD	27.069	n/a	WHITE	-999	1	pyFR	2	TJ042
178.05	3.257	1686789	REC_WORD	30.96	n/a	WOOD	-999	1	pyFR	2	TJ042
181.307	0.577	1693302	REC_WORD_VV	34.217	n/a	<>	-999	1	pyFR	2	TJ042
181.884	2.449	1694456	REC_WORD	34.794	n/a	AXE	-999	1	pyFR	2	TJ042
184.333	3.528	1699354	REC_WORD	37.243	n/a	FLOOR	-999	1	pyFR	2	TJ042
187.861	2.631	1706410	REC_WORD	40.771	n/a	FRIDGE	-999	1	pyFR	2	TJ042
190.492	0.595	1711672	REC_WORD_VV	43.402	n/a	<>	-999	1	pyFR	2	TJ042
191.087	27.897	1712862	REC_WORD	43.997	n/a	KITE	-999	1	pyFR	2	TJ042
218.984	0.015	1768656	TRIAL	n/a	n/a	n/a	-999	2	pyFR	2	TJ042
218.999	2.706	1768686	ORIENT	n/a	n/a	n/a	-999	2	pyFR	2	TJ042
221.705	2.688	1774098	WORD	n/a	wordpools/wordpool_EN.txt	DOG	1	2	pyFR	2	TJ042
224.393	2.723	1779474	WORD	n/a	wordpools/wordpool_EN.txt	TRASH	2	2	pyFR	2	TJ042
227.116	2.521	1784920	WORD	n/a	wordpools/wordpool_EN.txt	RIB	3	2	pyFR	2	TJ042
229.637	2.489	1789962	WORD	n/a	wordpools/wordpool_EN.txt	STORM	4	2	pyFR	2	TJ042
232.126	2.688	1794940	WORD	n/a	wordpools/wordpool_EN.txt	FOOD	5	2	pyFR	2	TJ042
234.814	2.589	1800316	WORD	n/a	wordpools/wordpool_EN.txt	SHELL	6	2	pyFR	2	TJ042
237.403	2.605	1805494	WORD	n/a	wordpools/wordpool_EN.txt	CARD	7	2	pyFR	2	TJ042
240.008	2.639	1810704	WORD	n/a	wordpools/wordpool_EN.txt	GIRL	8	2	pyFR	2	TJ042
242.647	2.755	1815981	WORD	n/a	wordpools/wordpool_EN.txt	WAND	9	2	pyFR	2	TJ042
245.402	2.589	1821491	WORD	n/a	wordpools/wordpool_EN.txt	GUARD	10	2	pyFR	2	TJ042
247.991	2.439	1826669	WORD	n/a	wordpools/wordpool_EN.txt	SEAT	11	2	pyFR	2	TJ042
250.43	2.721	1831547	WORD	n/a	wordpools/wordpool_EN.txt	HOLE	12	2	pyFR	2	TJ042
