name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LPTG1	-59.0	-52.0	42.0	-999	LPTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-59.6208	-55.7847	42.8372
LPTG2	-61.0	-43.0	39.0	-999	LPTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-61.675	-46.0356	39.8665
LPTG3	-63.0	-33.0	36.0	-999	LPTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-63.1457	-36.2643	36.9465
LPTG4	-63.0	-25.0	32.0	-999	LPTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-63.9754	-26.9576	33.3349
LPTG5	-60.0	-56.0	33.0	-999	LPTG	L	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-60.1583	-59.0685	32.6027
LPTG6	-61.0	-46.0	29.0	-999	LPTG	L	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-61.5961	-49.2735	28.9776
LPTG7	-65.0	-38.0	26.0	-999	LPTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-65.3765	-40.1011	25.8172
LPTG8	-66.0	-28.0	23.0	-999	LPTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-66.8472	-30.3299	22.8973
LPTG9	-60.0	-58.0	24.0	-999	LPTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 39	Gray Matter	-60.7449	-61.3317	22.4426
LPTG10	-63.0	-50.0	20.0	-999	LPTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-63.9171	-52.6474	19.2959
LPTG11	-65.0	-41.0	16.0	-999	LPTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-65.9139	-43.3849	15.5827
LPTG12	-68.0	-33.0	13.0	-999	LPTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-68.5272	-34.1682	12.5239
LPTG13	-61.0	-63.0	14.0	-999	LPTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-61.8086	-65.1242	11.415
LPTG14	-64.0	-53.0	10.0	-999	LPTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.9972	-55.3955	7.63756
LPTG15	-66.0	-44.0	7.0	-999	LPTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-67.0514	-45.6464	4.66684
LPTG16	-70.0	-36.0	4.0	-999	LPTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-70.8153	-37.5184	2.13713
LAT1	-31.0	34.0	-22.0	-999	LAT	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	-31.1373	35.6674	-24.3756
LAT2	-42.0	30.0	-21.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-42.1761	32.1139	-23.4487
LAT3	-52.0	28.0	-18.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-52.2275	29.5303	-19.5251
LAT4	-59.0	24.0	-11.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-59.459	24.8734	-11.2656
LAT5	-62.0	21.0	-3.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-62.6871	21.3679	-1.87072
LAT6	-63.0	17.0	7.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	-63.5891	17.4168	8.39514
LAT7	-62.0	13.0	17.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter	-62.7158	13.0217	18.7762
