name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LF1	-49.0	31.0	31.0	-999	LF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	-49.0009	30.1125	35.3361
LF2	-54.0	25.0	23.0	-999	LF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter	-54.8218	25.0414	26.4653
LF3	-56.0	20.0	15.0	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	-56.441	19.8259	17.7901
LF4	-56.0	13.0	8.0	-999	LF	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter	-56.9981	13.085	9.10491
LF5	-56.0	6.0	-1.0	-999	LF	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-56.4201	6.73988	-1.18814
LF6	-57.0	1.0	-8.0	-999	LF	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-58.0392	1.52447	-9.86339
LST1	-14.0	12.0	-22.0	-999	LST	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-14.1046	13.2361	-25.7497
LST2	-17.0	5.0	-28.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-16.8474	6.13551	-32.876
LST3	-18.0	-1.0	-35.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-18.4666	0.920001	-41.5513
LST4	-27.0	-5.0	-38.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	-27.1872	-2.87423	-45.4761
LST5	-36.0	-8.0	-37.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-36.6987	-6.45674	-44.3965
LST6	-47.0	-12.0	-35.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-47.8709	-10.417	-41.7336
LPT1	-56.0	-64.0	23.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-56.1171	-67.2946	21.0447
LPT2	-59.0	-59.0	16.0	-999	LPT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-60.0105	-61.451	14.3793
LPT3	-61.0	-53.0	8.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-61.7221	-54.7511	6.17454
LPT4	-63.0	-47.0	1.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-63.4338	-48.0513	-2.03013
LPT5	-64.0	-40.0	-5.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.1876	-40.8264	-8.4901
LPT6	-63.0	-33.0	-11.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-63.8947	-33.1412	-14.8816
LA1	-16.0	-17.0	-16.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter	-16.3249	-16.7181	-20.3382
LA2	-23.0	-17.0	-17.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter	-23.1527	-16.4836	-20.6559
LA3	-28.0	-17.0	-17.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-28.4048	-16.3032	-20.9003
LA4	-33.0	-17.0	-18.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-33.5683	-16.1874	-22.8209
LA5	-38.0	-16.0	-19.0	-999	LA	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-38.8205	-16.0071	-23.0653
LA6	-44.0	-15.0	-19.0	-999	LA	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-44.0803	-14.8337	-23.2705
LA7	-50.0	-14.0	-19.0	-999	LA	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-50.9158	-13.6063	-23.549
LA8	-56.0	-14.0	-19.0	-999	LA	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-56.168	-13.4259	-23.7934
LAH1	-33.0	-18.0	-18.0	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-33.5567	-17.6768	-22.8798
LAH2	-38.0	-18.0	-19.0	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-38.8088	-17.4964	-23.1241
LAH3	-45.0	-17.0	-19.0	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-45.1192	-16.2871	-23.3782
LAH4	-50.0	-16.0	-19.0	-999	LAH	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-50.3751	-15.6102	-23.603
LAH5	-62.0	-15.0	-20.0	-999	LAH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-62.4589	-14.6988	-24.1454
LAH6	-63.0	-14.0	-21.0	-999	LAH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-63.9537	-13.7164	-25.8558
LAH7	-68.0	-13.0	-21.0	-999	LAH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-68.6883	-12.5611	-26.0366
LAH8	-72.0	-11.0	-20.0	-999	LAH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-72.9941	-10.3663	-24.4774
LMH1	-20.0	-25.0	-19.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-20.2877	-24.6464	-24.2
LMH2	-26.0	-24.0	-19.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-26.0727	-23.4551	-24.4296
LMH3	-30.0	-23.0	-20.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-30.2821	-22.3179	-24.5859
LMH4	-35.0	-22.0	-20.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-35.542	-21.1445	-24.791
LMH5	-41.0	-20.0	-16.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-41.0677	-19.7775	-19.9673
LMH6	-46.0	-19.0	-19.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-46.6755	-18.7153	-23.5495
LMH7	-51.0	-19.0	-19.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-51.9277	-18.535	-23.7939
LMH8	-57.0	-17.0	-19.0	-999	LMH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-57.1953	-16.3687	-23.9599
LPH1	-36.0	-23.0	-16.0	-999	LPH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-36.8467	-22.4041	-19.8699
LPH2	-41.0	-20.0	-16.0	-999	LPH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-41.5929	-19.7595	-19.9918
LPH3	-46.0	-19.0	-17.0	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-46.7681	-18.1542	-21.8536
LPH4	-51.0	-18.0	-18.0	-999	LPH	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-51.4949	-17.9919	-22.0736
LPH5	-57.0	-18.0	-18.0	-999	LPH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-57.7975	-17.7754	-22.3668
LPH6	-64.0	-16.0	-22.0	-999	LPH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-64.3787	-15.2523	-27.6153
LPH7	-69.0	-13.0	-21.0	-999	LPH	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-69.2135	-12.5431	-26.061
