name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RATa1	12.0	25.0	-23.0	-999	RATa	R	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter	11.7618	26.8631	-26.4376
RATa2	21.0	24.0	-20.0	-999	RATa	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter	21.02	25.7344	-22.2112
RATa3	32.0	22.0	-18.0	-999	RATa	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	32.4201	23.8466	-20.1865
RATa4	42.0	21.0	-15.0	-999	RATa	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	42.1291	22.7605	-15.9997
RATa5	50.0	19.0	-9.0	-999	RATa	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	50.909	19.9309	-9.04298
RATa6	55.0	15.0	-2.0	-999	RATa	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	55.3356	15.38	-1.36634
RATa7	59.0	9.0	6.0	-999	RATa	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter	59.9692	9.10369	6.74189
RATa8	62.0	4.0	13.0	-999	RATa	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	62.6959	3.51962	14.7927
RATb1	33.0	19.0	-31.0	-999	RATb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	33.3682	21.5669	-35.4898
RATb2	43.0	20.0	-27.0	-999	RATb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	43.0558	21.6151	-30.4632
RATb3	50.0	17.0	-21.0	-999	RATb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	50.483	18.6575	-23.3876
RATb4	54.0	12.0	-14.0	-999	RATb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	54.1114	13.1587	-15.416
RATb5	57.0	6.0	-5.0	-999	RATb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	57.0755	6.55111	-5.98567
RATb6	59.0	1.0	2.0	-999	RATb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	59.3513	0.924412	2.10476
RATb7	61.0	-5.0	11.0	-999	RATb	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 43	Gray Matter	61.8128	-5.29448	11.4668
RATb8	63.0	-10.0	19.0	-999	RATb	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 43	Gray Matter	63.1867	-11.0064	19.6364
RSTa1	30.0	-11.0	-37.0	-999	RSTa	R	strip	Limbic Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	29.8846	-9.31979	-44.269
RSTa2	40.0	-9.0	-37.0	-999	RSTa	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	40.6843	-7.16372	-44.3794
RSTa3	50.0	-7.0	-32.0	-999	RSTa	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	50.2988	-5.55106	-38.6206
RSTa4	55.0	-5.0	-25.0	-999	RSTa	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	55.5688	-3.82364	-30.3542
RSTa5	58.0	-4.0	-16.0	-999	RSTa	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	58.4535	-3.10604	-19.4146
RSTa6	58.0	-4.0	-7.0	-999	RSTa	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	58.6543	-3.77733	-9.0775
RSTa7	59.0	-4.0	2.0	-999	RSTa	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	59.8908	-4.52423	2.34415
RSTa8	61.0	-4.0	12.0	-999	RSTa	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 43	Gray Matter	61.895	-5.02399	12.5226
RSTb1	21.0	-20.0	-23.0	-999	RSTb	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter	21.4702	-19.8793	-28.5749
RSTb2	31.0	-23.0	-26.0	-999	RSTb	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	31.5056	-22.7735	-31.8581
RSTb3	42.0	-25.0	-26.0	-999	RSTb	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	42.5858	-23.9084	-32.2687
RSTb4	52.0	-24.0	-23.0	-999	RSTb	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	52.9893	-23.1828	-28.593
RSTb5	59.0	-21.0	-17.0	-999	RSTb	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	59.8771	-20.6927	-21.7566
RSTb6	60.0	-18.0	-9.0	-999	RSTb	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	60.6991	-17.9878	-11.1983
RSTb7	60.0	-15.0	0.0	-999	RSTb	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	60.6195	-15.3682	-0.560846
RSTb8	61.0	-13.0	10.0	-999	RSTb	R	strip	Temporal Lobe	Transverse Temporal Gyrus	Brodmann area 41_42	Gray Matter	61.5451	-13.526	10.2132
RSTc1	29.0	-44.0	-16.0	-999	RSTc	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	29.066	-44.2076	-21.6555
RSTc2	39.0	-43.0	-20.0	-999	RSTc	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	39.5369	-43.1335	-25.9892
RSTc3	49.0	-42.0	-20.0	-999	RSTc	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter	49.5385	-41.9253	-25.8046
RSTc4	58.0	-38.0	-15.0	-999	RSTc	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	58.443	-38.1975	-20.5459
RSTc5	61.0	-33.0	-8.0	-999	RSTc	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	61.23	-33.8247	-11.6731
RSTc6	60.0	-28.0	0.0	-999	RSTc	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	60.8913	-29.0474	-1.57532
RSTc7	61.0	-23.0	8.0	-999	RSTc	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	61.3722	-24.4563	7.38766
RSTc8	62.0	-18.0	17.0	-999	RSTc	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	62.8369	-19.5085	17.327
RSTd1	26.0	-62.0	-12.0	-999	RSTd	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	26.6508	-63.0247	-17.7829
RSTd2	37.0	-60.0	-15.0	-999	RSTd	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	37.1521	-61.2488	-21.1686
RSTd3	46.0	-57.0	-16.0	-999	RSTd	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	46.8124	-58.1534	-22.5795
RSTd4	55.0	-53.0	-13.0	-999	RSTd	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	55.5312	-53.8344	-18.5922
RSTd5	59.0	-46.0	-7.0	-999	RSTd	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	59.3296	-47.4465	-11.4337
RSTd6	58.0	-39.0	0.0	-999	RSTd	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	58.281	-40.5551	-1.83582
RSTd7	58.0	-32.0	8.0	-999	RSTd	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	58.5028	-33.8063	6.58744
RSTd8	61.0	-27.0	16.0	-999	RSTd	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	61.238	-29.001	15.3521
RSTe1	27.0	-88.0	-8.0	-999	RSTe	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter	27.2582	-89.9369	-14.2771
RSTe2	37.0	-84.0	-6.0	-999	RSTe	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter	37.1651	-86.0301	-12.5205
RSTe3	45.0	-77.0	-5.0	-999	RSTe	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 19	Gray Matter	45.439	-78.9612	-10.3445
RSTe4	50.0	-69.0	-2.0	-999	RSTe	R	strip	Occipital Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	50.6176	-70.7871	-5.99552
RSTe5	54.0	-60.0	1.0	-999	RSTe	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	54.7389	-61.4031	-1.89124
RSTe6	56.0	-49.0	4.0	-999	RSTe	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	56.4504	-50.9371	2.08711
RSTe7	58.0	-39.0	8.0	-999	RSTe	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	58.2136	-40.9036	6.17361
RSTe8	60.0	-30.0	11.0	-999	RSTe	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	60.9825	-31.6485	10.397
RTP1	35.0	-80.0	22.0	-999	RTP	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	35.662	-83.7904	19.7897
RTP2	44.0	-72.0	24.0	-999	RTP	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	44.2831	-75.8152	21.71
RTP3	51.0	-65.0	24.0	-999	RTP	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	51.4177	-67.808	22.5856
RTP4	56.0	-56.0	23.0	-999	RTP	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 39	Gray Matter	56.91	-58.4718	22.0922
RTP5	59.0	-45.0	23.0	-999	RTP	R	strip	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	59.1731	-47.8704	22.6083
RTP6	62.0	-35.0	22.0	-999	RTP	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	62.7067	-37.4117	21.9498
RTP7	63.0	-25.0	23.0	-999	RTP	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	63.2483	-26.7093	23.68
RTP8	57.0	-22.0	30.0	-999	RTP	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	57.8587	-24.5073	31.3698
LAMY1	-28.0	1.0	-26.0	-999	LAMY	L	depth	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-28.5815	2.00599	-31.0395
LAMY2	-32.0	-4.0	-24.0	-999	LAMY	L	depth	Limbic Lobe	Uncus	Amygdala	Gray Matter	-32.4901	-2.46417	-28.5085
LAMY3	-36.0	-7.0	-22.0	-999	LAMY	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-36.554	-5.64032	-26.3012
LAMY4	-39.0	-10.0	-20.0	-999	LAMY	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-39.2136	-9.1189	-24.105
LAH1	-27.0	-15.0	-15.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-27.1829	-14.3489	-18.9974
LAH2	-32.0	-17.0	-14.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-32.3862	-16.5868	-18.0904
LAH3	-37.0	-19.0	-13.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-37.4556	-18.9844	-16.0199
LAH4	-42.0	-21.0	-12.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-42.7107	-20.7909	-15.2208
LAH5	-47.0	-23.0	-11.0	-999	LAH	L	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-47.8622	-23.4591	-14.2061
LPH1	-27.0	-19.0	-17.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-26.9632	-19.0434	-21.1936
LPH2	-32.0	-21.0	-16.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-32.2184	-20.85	-20.3945
LPH3	-37.0	-23.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-37.2878	-23.2476	-18.324
LPH4	-42.0	-24.0	-13.0	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-42.5125	-24.3513	-16.5772
LPH5	-47.0	-25.0	-11.0	-999	LPH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-47.7372	-25.456	-14.8301
LAT1	-19.0	1.0	-29.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-19.3596	2.08958	-35.0386
LAT2	-27.0	-4.0	-34.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-27.3411	-2.68508	-41.2167
LAT3	-36.0	-9.0	-35.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-36.5596	-7.57285	-41.6333
LAT4	-45.0	-14.0	-31.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-45.6929	-13.1467	-37.3556
LAT5	-52.0	-17.0	-26.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-52.5627	-16.6724	-31.4878
LAT6	-58.0	-23.0	-18.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-58.9573	-22.2462	-22.8607
LAT7	-65.0	-26.0	-12.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-65.6932	-25.9328	-15.8292
LAT8	-71.0	-30.0	-5.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-71.3414	-30.1273	-7.60506
LST1	-18.0	1.0	-30.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-18.1106	3.08012	-35.3731
LST2	-21.0	-7.0	-31.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-20.715	-5.63398	-37.4848
LST3	-29.0	-14.0	-30.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	-29.0376	-13.2291	-36.1298
LST4	-38.0	-17.0	-26.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-38.4299	-16.6462	-32.3914
LST5	-47.0	-20.0	-22.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-47.7401	-19.7928	-27.5972
LST6	-56.0	-24.0	-18.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-56.4439	-24.1908	-22.519
LST7	-64.0	-27.0	-12.0	-999	LST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.6878	-26.7102	-15.6927
LST8	-71.0	-31.0	-6.0	-999	LST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-71.32	-31.2605	-8.44511
