name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LTG9	-61.0	-41.0	15.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-61.7052	-42.8554	13.9066
LTG10	-62.0	-30.0	12.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	-62.1749	-31.6689	11.2947
LTG11	-60.0	-20.0	9.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	-60.508	-20.8629	8.59877
LTG12	-58.0	-9.0	5.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-58.3395	-9.99406	4.75762
LTG13	-57.0	-64.0	10.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-57.8255	-65.9792	7.63795
LTG14	-62.0	-54.0	8.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-62.4797	-55.8038	6.20327
LTG15	-63.0	-45.0	5.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	-63.9464	-46.4814	3.48734
LTG16	-64.0	-33.0	3.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	-64.457	-34.121	0.958655
LTG17	-63.0	-24.0	0.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-63.8074	-24.5922	-1.79951
LTG18	-60.0	-13.0	-3.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter	-61.0824	-13.683	-4.51651
LTG19	-57.0	-67.0	1.0	-999	LTG	L	grid	Occipital Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-57.9506	-69.3987	-2.8236
LTG20	-63.0	-58.0	-1.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	-63.663	-59.3267	-4.23715
LTG21	-67.0	-49.0	-2.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-67.2184	-50.2221	-5.77627
LTG22	-68.0	-39.0	-5.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-68.7258	-39.7257	-8.40888
LTG23	-69.0	-27.0	-10.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-69.2912	-27.3425	-13.2068
LTG24	-66.0	-17.0	-12.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-66.5389	-16.4448	-14.7892
LSTA1	-26.0	-18.0	-29.0	-999	LSTA	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-26.1058	-16.9739	-35.2234
LSTA2	-36.0	-18.0	-31.0	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	-36.8102	-16.798	-38.3329
LSTA3	-46.0	-16.0	-31.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-46.4146	-15.379	-37.9763
LSTA4	-53.0	-12.0	-26.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-53.847	-11.4624	-31.8221
LSTA5	-57.0	-9.0	-17.0	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-57.9544	-8.45569	-21.2761
LSTA6	-56.0	-5.0	-8.0	-999	LSTA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-56.7437	-4.94424	-9.7011
LSTA7	-54.0	-3.0	2.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-54.3935	-3.67743	1.68619
LSTA8	-52.0	-1.0	11.0	-999	LSTA	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-52.1114	-1.22536	12.0221
LSTB1	-17.0	-41.0	-13.0	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-16.8264	-41.6327	-17.8854
LSTB2	-27.0	-41.0	-18.0	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-27.0566	-41.3825	-23.2746
LSTB3	-37.0	-41.0	-19.0	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-37.7333	-41.2178	-25.2493
LSTB4	-47.0	-40.0	-20.0	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter	-47.3654	-39.7874	-26.0273
LSTB5	-57.0	-38.0	-21.0	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-58.0555	-38.4603	-26.7843
LSTB6	-66.0	-34.0	-17.0	-999	LSTB	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-67.1503	-34.0889	-22.826
LSTB7	-69.0	-27.0	-10.0	-999	LSTB	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-69.2912	-27.3425	-13.2068
LSTB8	-69.0	-20.0	-3.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter	-69.3435	-20.3784	-4.76442
LSTC1	-21.0	-59.0	-10.0	-999	LSTC	L	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	-21.4229	-59.7919	-15.6262
LSTC2	-31.0	-60.0	-14.0	-999	LSTC	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-31.5849	-60.7269	-19.9642
LSTC3	-41.0	-62.0	-17.0	-999	LSTC	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-41.177	-62.7843	-24.396
LSTC4	-51.0	-62.0	-18.0	-999	LSTC	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-51.8264	-62.6311	-25.2362
LSTC5	-61.0	-58.0	-16.0	-999	LSTC	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-61.9865	-58.9385	-22.4331
LSTC6	-67.0	-52.0	-11.0	-999	LSTC	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-67.3842	-52.4676	-16.1545
LSTC7	-69.0	-42.0	-5.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-69.6616	-43.3507	-8.63783
LSTC8	-65.0	-33.0	3.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	-65.5151	-34.2241	0.979742
LOF1	14.0	27.0	-22.0	-999	LOF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter	13.9056	28.6465	-25.1454
LOF2	2.0	28.0	-24.0	-999	LOF	R	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter	1.60086	29.8303	-27.0053
LOF3	-9.0	28.0	-23.0	-999	LOF	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter	-8.9935	29.9607	-25.5762
LOF4	-18.0	29.0	-19.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-18.4881	31.3343	-20.6812
LOF5	-29.0	31.0	-17.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-29.6248	32.5757	-18.0236
LOF6	-38.0	31.0	-13.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-38.0204	32.8786	-13.233
LOF7	-44.0	33.0	-5.0	-999	LOF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter	-44.2307	34.5164	-3.86279
LOF8	-44.0	35.0	5.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	-43.9966	35.5768	7.56661
LPT1	-9.0	-98.0	-4.0	-999	LPT	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-9.20227	-100.514	-10.8539
LPT2	-20.0	-96.0	-2.0	-999	LPT	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-19.8099	-99.221	-8.20688
LPT3	-30.0	-92.0	-1.0	-999	LPT	L	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter	-30.0383	-94.3431	-6.45505
LPT4	-38.0	-86.0	2.0	-999	LPT	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	-38.6652	-88.1593	-2.38229
LPT5	-46.0	-79.0	4.0	-999	LPT	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-46.2616	-81.8608	0.534741
LPT6	-53.0	-71.0	7.0	-999	LPT	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-53.9192	-73.8015	3.57681
LPT7	-58.0	-63.0	9.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	-58.9519	-64.8971	6.60778
LPT8	-62.0	-53.0	11.0	-999	LPT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-62.4656	-54.6526	8.55578
LAH1	-13.0	-34.0	-11.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-12.7835	-34.1988	-15.2005
LAH2	-17.0	-31.0	-12.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-17.1453	-31.6655	-16.0423
LAH3	-22.0	-30.0	-12.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-22.5174	-29.8337	-15.7701
LAH4	-27.0	-28.0	-12.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-27.3605	-27.9502	-15.5084
LAH5	-32.0	-26.0	-12.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter	-32.76	-26.107	-16.3708
LAH6	-38.0	-24.0	-13.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-38.1595	-24.2638	-17.2332
LMH1	-28.0	-30.0	-11.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter	-28.3095	-30.4127	-14.5194
LMH2	-32.0	-27.0	-12.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter	-32.7192	-27.281	-16.4541
LMH3	-37.0	-25.0	-13.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-37.0607	-25.3346	-17.3376
LMH4	-42.0	-25.0	-14.0	-999	LMH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-42.4195	-24.6653	-18.2834
LMH5	-47.0	-22.0	-15.0	-999	LMH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-47.8598	-21.6482	-19.0624
LMH6	-52.0	-20.0	-16.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-52.2012	-19.7018	-19.9459
LPH1	-19.0	-37.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-19.1331	-37.132	-18.6443
LPH2	-25.0	-35.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-25.0342	-35.3517	-18.3616
LPH3	-30.0	-33.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-30.4541	-32.9215	-19.1823
LPH4	-35.0	-31.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-35.8262	-31.0897	-18.9101
LPH5	-40.0	-28.0	-14.0	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-40.181	-27.9807	-18.5756
LPH6	-44.0	-25.0	-14.0	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-44.5357	-24.8717	-18.2412
