onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	experiment	session	subject
855.562	11.497	6788588	REC_WORD	29.361	n/a	STORE	-999	6	pyFR	1	TJ024
867.059	6.597	6800085	REC_WORD	40.858	n/a	DREAM	-999	6	pyFR	1	TJ024
873.656	0.015	6806681	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
873.671	1.6	6806696	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
876.56	1.6	6809585	WORD	n/a	wordpools/wordpool_EN.txt	FENCE	1	7	pyFR	1	TJ024
879.282	1.6	6812307	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	2	7	pyFR	1	TJ024
881.92	1.6	6814945	WORD	n/a	wordpools/wordpool_EN.txt	BOOT	3	7	pyFR	1	TJ024
884.591	1.6	6817616	WORD	n/a	wordpools/wordpool_EN.txt	SOAP	4	7	pyFR	1	TJ024
887.064	1.6	6820089	WORD	n/a	wordpools/wordpool_EN.txt	PASTE	5	7	pyFR	1	TJ024
889.751	1.6	6822776	WORD	n/a	wordpools/wordpool_EN.txt	SUIT	6	7	pyFR	1	TJ024
892.389	1.6	6825414	WORD	n/a	wordpools/wordpool_EN.txt	FORK	7	7	pyFR	1	TJ024
895.094	1.6	6828119	WORD	n/a	wordpools/wordpool_EN.txt	CAPE	8	7	pyFR	1	TJ024
897.549	1.6	6830573	WORD	n/a	wordpools/wordpool_EN.txt	MAIL	9	7	pyFR	1	TJ024
899.987	1.6	6833011	WORD	n/a	wordpools/wordpool_EN.txt	BLUSH	10	7	pyFR	1	TJ024
902.541	1.6	6835565	WORD	n/a	wordpools/wordpool_EN.txt	SUN	11	7	pyFR	1	TJ024
905.063	1.6	6838087	WORD	n/a	wordpools/wordpool_EN.txt	THREAD	12	7	pyFR	1	TJ024
907.617	1.6	6840641	WORD	n/a	wordpools/wordpool_EN.txt	TAIL	13	7	pyFR	1	TJ024
910.105	1.6	6843129	WORD	n/a	wordpools/wordpool_EN.txt	SOCK	14	7	pyFR	1	TJ024
912.61	1.6	6845634	WORD	n/a	wordpools/wordpool_EN.txt	BIRD	15	7	pyFR	1	TJ024
936.905	1.355	6869928	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
938.26	1.986	6871283	REC_WORD	1.355	n/a	<>	-999	7	pyFR	1	TJ024
940.246	1.417	6873269	REC_WORD	3.341	n/a	SEAL	-999	7	pyFR	1	TJ024
941.663	4.666	6874686	REC_WORD	4.758	n/a	BOOT	-999	7	pyFR	1	TJ024
946.329	35.111	6879352	REC_WORD	9.424	n/a	SNOW	-999	7	pyFR	1	TJ024
981.44	3.537	6914462	REC_WORD	44.535	n/a	HAT	-999	7	pyFR	1	TJ024
984.977	0.017	6917998	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
984.994	1.6	6918015	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
987.848	1.6	6920869	WORD	n/a	wordpools/wordpool_EN.txt	STOVE	1	8	pyFR	1	TJ024
990.67	1.6	6923691	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	2	8	pyFR	1	TJ024
993.124	1.6	6926145	WORD	n/a	wordpools/wordpool_EN.txt	DEER	3	8	pyFR	1	TJ024
995.846	1.6	6928867	WORD	n/a	wordpools/wordpool_EN.txt	RAT	4	8	pyFR	1	TJ024
998.501	1.6	6931522	WORD	n/a	wordpools/wordpool_EN.txt	MOLE	5	8	pyFR	1	TJ024
1001.222	1.6	6934243	WORD	n/a	wordpools/wordpool_EN.txt	JAR	6	8	pyFR	1	TJ024
1003.978	1.6	6936999	WORD	n/a	wordpools/wordpool_EN.txt	BRANCH	7	8	pyFR	1	TJ024
1006.515	1.6	6939536	WORD	n/a	wordpools/wordpool_EN.txt	MILK	8	8	pyFR	1	TJ024
1009.055	1.6	6942076	WORD	n/a	wordpools/wordpool_EN.txt	SPRING	9	8	pyFR	1	TJ024
1011.525	1.6	6944546	WORD	n/a	wordpools/wordpool_EN.txt	GRASS	10	8	pyFR	1	TJ024
1014.146	1.6	6947166	WORD	n/a	wordpools/wordpool_EN.txt	BEAR	11	8	pyFR	1	TJ024
1016.801	1.6	6949821	WORD	n/a	wordpools/wordpool_EN.txt	PET	12	8	pyFR	1	TJ024
1019.506	1.6	6952526	WORD	n/a	wordpools/wordpool_EN.txt	LOCK	13	8	pyFR	1	TJ024
1022.228	1.6	6955248	WORD	n/a	wordpools/wordpool_EN.txt	SHEEP	14	8	pyFR	1	TJ024
1024.816	1.6	6957836	WORD	n/a	wordpools/wordpool_EN.txt	FLOOR	15	8	pyFR	1	TJ024
1047.625	4.244	6980644	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1051.869	6.747	6984888	REC_WORD	4.244	n/a	MOLE	-999	8	pyFR	1	TJ024
1058.616	3.407	6991635	REC_WORD	10.991	n/a	<>	-999	8	pyFR	1	TJ024
1062.023	2.382	6995042	REC_WORD	14.398	n/a	DEER	-999	8	pyFR	1	TJ024
1064.405	5.667	6997424	REC_WORD	16.78	n/a	STOVE	-999	8	pyFR	1	TJ024
1070.072	6.337	7003091	REC_WORD	22.447	n/a	ROAST	-999	8	pyFR	1	TJ024
1076.409	11.408	7009427	REC_WORD	28.784	n/a	<>	-999	8	pyFR	1	TJ024
1087.817	7.563	7020835	REC_WORD	40.192	n/a	DEER	-999	8	pyFR	1	TJ024
1095.38	0.015	7028398	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1095.395	1.6	7028413	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1098.201	1.6	7031219	WORD	n/a	wordpools/wordpool_EN.txt	BALL	1	9	pyFR	1	TJ024
1100.688	1.6	7033706	WORD	n/a	wordpools/wordpool_EN.txt	SLUSH	2	9	pyFR	1	TJ024
1103.226	1.6	7036243	WORD	n/a	wordpools/wordpool_EN.txt	APE	3	9	pyFR	1	TJ024
1105.983	1.6	7039000	WORD	n/a	wordpools/wordpool_EN.txt	SPEAR	4	9	pyFR	1	TJ024
1108.586	1.6	7041603	WORD	n/a	wordpools/wordpool_EN.txt	COW	5	9	pyFR	1	TJ024
1111.141	1.6	7044158	WORD	n/a	wordpools/wordpool_EN.txt	PEA	6	9	pyFR	1	TJ024
1113.846	1.6	7046863	WORD	n/a	wordpools/wordpool_EN.txt	MAZE	7	9	pyFR	1	TJ024
1116.367	1.6	7049384	WORD	n/a	wordpools/wordpool_EN.txt	FUR	8	9	pyFR	1	TJ024
1118.905	1.6	7051922	WORD	n/a	wordpools/wordpool_EN.txt	STAIR	9	9	pyFR	1	TJ024
1121.427	1.6	7054444	WORD	n/a	wordpools/wordpool_EN.txt	CHIEF	10	9	pyFR	1	TJ024
1123.914	1.6	7056931	WORD	n/a	wordpools/wordpool_EN.txt	MAT	11	9	pyFR	1	TJ024
1126.419	1.6	7059436	WORD	n/a	wordpools/wordpool_EN.txt	FUDGE	12	9	pyFR	1	TJ024
1128.874	1.6	7061891	WORD	n/a	wordpools/wordpool_EN.txt	SHIRT	13	9	pyFR	1	TJ024
1131.428	1.6	7064444	WORD	n/a	wordpools/wordpool_EN.txt	BLOOM	14	9	pyFR	1	TJ024
1133.849	1.6	7066865	WORD	n/a	wordpools/wordpool_EN.txt	SAIL	15	9	pyFR	1	TJ024
1159.23	19.175	7092245	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1178.405	1.0	7111420	REC_WORD	19.175	n/a	<>	-999	9	pyFR	1	TJ024
1179.405	1.497	7112420	REC_WORD	20.175	n/a	<>	-999	9	pyFR	1	TJ024
1180.902	0.625	7113917	REC_WORD	21.672	n/a	MOLE	-999	9	pyFR	1	TJ024
1181.527	1.496	7114542	REC_WORD	22.297	n/a	<>	-999	9	pyFR	1	TJ024
1183.023	2.403	7116038	REC_WORD	23.793	n/a	SNOW	-999	9	pyFR	1	TJ024
1185.426	4.408	7118441	REC_WORD	26.196	n/a	<>	-999	9	pyFR	1	TJ024
1189.834	1.886	7122848	REC_WORD	30.604	n/a	<>	-999	9	pyFR	1	TJ024
1191.72	16.584	7124734	REC_WORD	32.49	n/a	<>	-999	9	pyFR	1	TJ024
1208.304	0.016	7141318	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1208.32	1.6	7141334	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1211.275	1.6	7144289	WORD	n/a	wordpools/wordpool_EN.txt	CONE	1	10	pyFR	1	TJ024
1213.796	1.6	7146810	WORD	n/a	wordpools/wordpool_EN.txt	CLOCK	2	10	pyFR	1	TJ024
1216.401	1.6	7149415	WORD	n/a	wordpools/wordpool_EN.txt	DOCK	3	10	pyFR	1	TJ024
1218.99	1.6	7152003	WORD	n/a	wordpools/wordpool_EN.txt	ROCK	4	10	pyFR	1	TJ024
1221.577	1.6	7154590	WORD	n/a	wordpools/wordpool_EN.txt	ARK	5	10	pyFR	1	TJ024
1224.299	1.6	7157312	WORD	n/a	wordpools/wordpool_EN.txt	STRING	6	10	pyFR	1	TJ024
1226.837	1.6	7159850	WORD	n/a	wordpools/wordpool_EN.txt	NET	7	10	pyFR	1	TJ024
1229.358	1.6	7162371	WORD	n/a	wordpools/wordpool_EN.txt	SNAIL	8	10	pyFR	1	TJ024
1232.163	1.6	7165176	WORD	n/a	wordpools/wordpool_EN.txt	NEST	9	10	pyFR	1	TJ024
1234.735	1.6	7167748	WORD	n/a	wordpools/wordpool_EN.txt	STOOL	10	10	pyFR	1	TJ024
1237.306	1.6	7170319	WORD	n/a	wordpools/wordpool_EN.txt	DART	11	10	pyFR	1	TJ024
1240.078	1.6	7173091	WORD	n/a	wordpools/wordpool_EN.txt	GRAPE	12	10	pyFR	1	TJ024
1242.516	1.6	7175529	WORD	n/a	wordpools/wordpool_EN.txt	POOL	13	10	pyFR	1	TJ024
1245.021	1.6	7178034	WORD	n/a	wordpools/wordpool_EN.txt	BOY	14	10	pyFR	1	TJ024
1247.475	1.6	7180487	WORD	n/a	wordpools/wordpool_EN.txt	WHALE	15	10	pyFR	1	TJ024
1296.081	0.0	7229092	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1296.081	47.705	7229092	REC_WORD	0.0	n/a	[]	-999	10	pyFR	1	TJ024
1343.786	0.016	7276795	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1343.802	1.6	7276811	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ024
1346.824	1.6	7279833	WORD	n/a	wordpools/wordpool_EN.txt	DITCH	1	11	pyFR	1	TJ024
