name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RSTA8	66.6556	-24.9114	-18.042	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	67.3289	-24.7185	-22.9333
RSTB1	21.7947	-101.741	4.5381	-999	RSTB	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	22.0148	-104.985	-0.65993
RSTB2	30.0088	-96.8581	0.142672	-999	RSTB	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	30.3119	-99.7311	-5.59515
RSTB3	36.0814	-89.726	-4.38901	-999	RSTB	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter	36.4459	-92.1544	-10.5585
RSTB4	42.6183	-80.8295	-7.12896	-999	RSTB	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter	43.0488	-82.8535	-13.2866
RSTB5	48.5886	-70.1721	-10.1328	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	49.0794	-71.726	-16.2236
RSTB6	53.5675	-61.5025	-12.2281	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	54.1086	-62.6919	-18.1988
RSTB7	59.5864	-52.8049	-14.3243	-999	RSTB	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	60.1883	-53.6289	-20.1734
RSTB8	62.931	-41.5274	-15.7865	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 20	Gray Matter	63.5667	-41.9424	-21.2406
RPT1	39.3885	-66.9905	51.9058	-999	RPT	R	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	39.7864	-71.6478	52.7055
RPT2	47.1664	-64.7799	44.1603	-999	RPT	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	47.6428	-68.9726	44.4176
RPT3	52.3405	-62.2759	35.0097	-999	RPT	R	strip	Parietal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter	52.8692	-65.9229	34.6203
RPT4	56.4133	-57.4952	25.72	-999	RPT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 39	Gray Matter	56.9831	-60.5219	24.7957
RPT5	61.5576	-53.9296	16.8512	-999	RPT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	62.1794	-56.3937	15.362
RPT6	65.1084	-48.9812	6.85816	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	65.7661	-50.7838	4.78307
RPT7	65.0198	-44.1078	-2.66873	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	65.6766	-45.2752	-5.79812
RPT8	65.9391	-37.9424	-12.2049	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	66.6052	-38.4359	-16.769
ROF1	14.1448	13.6693	-27.0301	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	14.2877	15.4669	-31.3232
ROF2	20.6558	23.2561	-28.2306	-999	ROF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 47	Gray Matter	20.8644	25.3992	-32.18
ROF3	26.6694	31.5597	-26.9837	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter	26.9388	33.8842	-30.2033
ROF4	33.7119	40.0516	-24.3247	-999	ROF	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	34.0524	42.4903	-26.5365
ROF5	40.272	46.7302	-19.3446	-999	ROF	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	40.6788	49.1098	-20.218
ROF6	47.4661	48.7885	-12.0327	-999	ROF	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	47.9456	50.8522	-11.4022
ROF7	56.7531	50.5579	-5.49221	-999	ROF	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter	57.3264	52.3368	-3.52074
ROF8	62.5592	46.0301	3.5086	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	63.1911	47.2111	6.31011
RFA1	5.13793	40.6708	-37.03	-999	RFA	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter	5.18983	43.7827	-41.6053
RFA2	13.385	42.4122	-30.4886	-999	RFA	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter	13.5202	45.2384	-33.7245
RFA3	22.1163	45.782	-25.625	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	22.3397	48.4573	-27.7414
RFA4	31.3767	49.1904	-22.8181	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	31.6936	51.8218	-24.2014
RFA5	41.2094	50.2835	-17.8175	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	41.6257	52.6895	-18.191
RFA6	48.4762	49.8766	-11.7808	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	48.9659	51.9595	-11.038
RFA7	56.7531	50.5579	-5.49221	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter	57.3264	52.3368	-3.52074
RFA8	61.4856	47.427	2.38399	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	62.1067	48.7073	5.16521
RFB1	14.6983	70.0532	-25.9761	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	14.8468	73.4647	-26.7143
RFB2	17.1275	74.7956	-16.6155	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	17.3005	77.8649	-15.303
RFB3	19.117	76.3195	-5.95627	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	19.3101	78.8845	-2.5392
RFB4	20.158	74.4899	5.37913	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	20.3616	76.4165	9.88722
RFB5	21.2866	69.6678	15.3684	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	21.5016	70.9369	20.4689
RFB6	20.3932	62.8485	24.0922	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	20.5992	63.4662	29.5684
RFB7	19.5465	54.255	33.0971	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	19.7439	54.1543	38.8766
RFB8	19.6929	47.4637	41.8201	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	19.8918	46.7125	47.9768
RFC1	54.0065	-10.9067	51.628	-999	RFC	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	54.552	-13.8904	55.4517
RFC2	55.884	-2.2999	44.8742	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	56.4485	-4.68081	48.5878
RFC3	56.7198	6.46066	37.4174	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	57.2927	4.72327	40.9692
RFC4	57.5723	14.5086	30.5233	-999	RFC	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter	58.1538	13.3646	33.9228
RFC5	56.3542	22.5151	21.3793	-999	RFC	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	56.9234	22.0793	24.4316
RFC6	54.128	29.2502	12.6579	-999	RFC	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	54.6747	29.4632	15.3302
RFC7	50.8917	34.8957	3.65546	-999	RFC	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	51.4058	35.7397	5.86447
RFC8	48.6635	41.8286	-5.45067	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter	49.1551	43.3471	-3.9909
RFD1	22.8319	-35.6707	76.1321	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	23.0625	-40.65	80.7062
RFD2	23.5826	-25.0133	76.6973	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	23.8208	-29.7064	81.8989
RFD3	24.3424	-14.341	75.0109	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	24.5883	-18.6314	80.6482
RFD4	24.0604	-3.51499	72.6218	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	24.3034	-7.362	78.643
RFD5	22.7476	7.29758	67.9818	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	22.9774	4.00963	74.1937
RFD6	22.4896	17.6075	63.2002	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	22.7168	14.871	69.5633
RFD7	20.2095	25.9201	57.153	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	20.4136	23.7412	63.4505
RFD8	18.9228	36.0349	50.8241	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	19.1139	34.4815	57.1299
RIH1	6.35528	70.3341	-23.7865	-999	RIH	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 11	Gray Matter	6.41947	73.641	-24.0943
RIH2	4.16649	72.6453	-14.2841	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	4.20858	75.5308	-12.6591
RIH3	4.10609	73.0529	-3.87589	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	4.14757	75.414	-0.260202
RIH4	4.07552	72.4475	7.22057	-999	RIH	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter	4.11669	74.2188	11.7752
RIH5	6.18825	69.4129	19.1798	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	6.25076	70.478	24.5925
RIH6	8.35481	64.8007	28.4647	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	8.4392	65.2508	34.4211
RIH7	10.6537	55.5937	35.7782	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	10.7613	55.3945	41.8598
RIH8	12.9058	48.1608	42.8107	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	13.0362	47.3792	49.09
LOF1	0.39531	57.804	-12.2929	-999	LOF	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 11	Gray Matter	0.399303	60.1478	-11.175
LOF2	-1.83284	64.7604	-20.9304	-999	LOF	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 11	Gray Matter	-1.85135	67.7552	-21.0303
LOF3	-9.67339	66.7186	-24.5312	-999	LOF	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	-9.7711	69.9569	-25.1949
LOF4	-18.9669	63.7913	-23.099	-999	LOF	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	-19.1585	66.8692	-23.6663
LOF5	-29.7884	59.577	-21.2747	-999	LOF	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	-30.0893	62.4362	-21.7482
LOF6	-38.0064	55.0633	-18.1659	-999	LOF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	-38.3903	57.6287	-18.3207
LOF7	-45.1449	48.5935	-12.0941	-999	LOF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	-45.6009	50.6545	-11.4868
LOF8	-51.7654	42.3225	-6.66596	-999	LOF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter	-52.2883	43.9182	-5.4064
LT1	-60.7726	-45.3267	-21.9797	-999	LT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-61.3865	-45.5349	-28.83
LT2	-64.1465	-35.4522	-25.1021	-999	LT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-64.7944	-35.2073	-31.9546
LT3	-65.4774	-24.6707	-25.2738	-999	LT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-66.1388	-24.098	-31.5171
LT4	-65.7815	-13.5161	-24.6767	-999	LT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-66.446	-12.6441	-30.1432
LT5	-62.9582	-3.01639	-21.5088	-999	LT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-63.5941	-1.99705	-25.7519
LT6	-59.0483	5.73642	-18.0775	-999	LT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-59.6447	6.83787	-21.1514
LT7	-54.1154	15.2323	-15.164	-999	LT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-54.662	16.4645	-17.1223
LT8	-53.3829	25.836	-10.5813	-999	LT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-53.9221	27.1458	-11.0427
