name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RATA1	19.0	16.0	-32.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	19.269	17.9951	-37.067
RATA2	25.0	24.0	-29.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	25.648	26.1223	-32.8575
RATA3	33.0	28.0	-23.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	33.7324	29.9945	-25.9254
RATA4	41.0	28.0	-16.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	41.4146	29.7637	-17.7609
RATA5	45.0	24.0	-7.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	45.3283	24.9017	-7.38249
RATA6	47.0	17.0	0.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	47.8547	17.9897	1.0712
RATA7	48.0	11.0	9.0	-999	RATA	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter	48.6568	10.6629	10.6593
RATA8	48.0	3.0	18.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter	48.5008	2.03817	19.3398
RATB1	17.0	10.0	-31.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	17.3973	11.5399	-36.4724
RATB2	25.0	17.0	-34.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	24.9068	18.9752	-39.1321
RATB3	35.0	20.0	-31.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	34.9521	21.8335	-35.2669
RATB4	43.0	18.0	-24.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	43.8838	19.9468	-27.6461
RATB5	50.0	15.0	-17.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	50.6803	16.3851	-19.7478
RATB6	52.0	9.0	-8.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	52.4771	9.33986	-8.93127
RATB7	52.0	2.0	-1.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	52.2847	1.73156	-0.571566
RATB8	51.0	-5.0	9.0	-999	RATB	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	51.8919	-5.46423	10.0414
RSTA1	15.0	3.0	-22.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 34	Gray Matter	14.815	4.19356	-26.063
RSTA2	19.0	-2.0	-29.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	19.11	-0.486282	-34.935
RSTA3	28.0	-7.0	-32.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	27.9851	-5.52712	-38.3614
RSTA4	38.0	-9.0	-31.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	38.047	-8.10542	-37.6098
RSTA5	48.0	-10.0	-25.0	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	48.0553	-9.40858	-30.0478
RSTA6	54.0	-12.0	-17.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	54.597	-11.0331	-20.3773
RSTA7	57.0	-12.0	-8.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	57.1887	-12.2066	-10.0968
RSTA8	57.0	-13.0	3.0	-999	RSTA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	57.3905	-13.1181	2.23349
RSTB1	13.0	-2.0	-19.0	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 34	Gray Matter	13.1722	-1.09712	-22.1981
RSTB2	19.0	-9.0	-24.0	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	19.118	-8.50708	-28.8285
RSTB3	28.0	-16.0	-24.0	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	27.8653	-15.1683	-29.3601
RSTB4	38.0	-20.0	-22.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	37.8997	-19.5732	-26.8404
RSTB5	47.0	-22.0	-18.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	47.1137	-21.5703	-22.76
RSTB6	55.0	-23.0	-11.0	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	55.9452	-23.2507	-14.0126
RSTB7	58.0	-24.0	-1.0	-999	RSTB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter	58.4367	-24.2179	-2.60545
RSTB8	58.0	-21.0	8.0	-999	RSTB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	58.6297	-22.2864	7.63588
RSTC1	7.0	-70.0	1.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	7.1192	-72.2447	-3.13174
RSTC2	17.0	-65.0	-1.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	17.4382	-66.654	-4.89558
RSTC3	26.0	-59.0	-4.0	-999	RSTC	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	26.197	-60.8742	-8.09903
RSTC4	36.0	-54.0	-7.0	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	36.7164	-55.696	-12.1161
RSTC5	45.0	-47.0	-9.0	-999	RSTC	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 37	Gray Matter	45.786	-48.4497	-13.3362
RSTC6	53.0	-40.0	-8.0	-999	RSTC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 20	Gray Matter	53.5605	-40.8662	-12.4049
RSTC7	58.0	-32.0	-3.0	-999	RSTC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	58.1151	-32.9475	-5.93447
RSTC8	58.0	-24.0	1.0	-999	RSTC	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	58.2726	-24.8218	-0.0314322
RPTA1	22.0	-92.0	25.0	-999	RPTA	R	strip	Occipital Lobe	Cuneus	Brodmann area 19	Gray Matter	22.6892	-96.4239	21.8111
RPTA2	32.0	-86.0	22.0	-999	RPTA	R	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter	31.8589	-89.3838	19.4644
RPTA3	41.0	-79.0	20.0	-999	RPTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	41.0287	-82.3437	17.1176
RPTA4	48.0	-71.0	17.0	-999	RPTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	48.5019	-73.8919	14.1371
RPTA5	55.0	-62.0	14.0	-999	RPTA	R	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	55.3093	-64.7632	12.0719
RPTA6	58.0	-53.0	10.0	-999	RPTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	58.3489	-55.0877	8.20312
RPTA7	58.0	-43.0	7.0	-999	RPTA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	59.0625	-44.3401	4.93672
RPTA8	57.0	-33.0	3.0	-999	RPTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	57.5866	-33.7429	1.4668
RPTB1	23.0	-79.0	54.0	-999	RPTB	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	22.7681	-84.4201	54.1506
RPTB2	33.0	-76.0	51.0	-999	RPTB	R	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	33.3601	-81.2748	50.7751
RPTB3	42.0	-71.0	46.0	-999	RPTB	R	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	42.7665	-75.6637	46.496
RPTB4	48.0	-65.0	40.0	-999	RPTB	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 39	Gray Matter	48.9344	-68.9599	40.3037
RPTB5	54.0	-57.0	34.0	-999	RPTB	R	strip	Parietal Lobe	Angular Gyrus	Brodmann area 40	Gray Matter	54.5005	-60.7691	33.5793
