name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RFC1	3.0	31.0	32.0	-999	RFC	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 9	Gray Matter	2.62028	30.6425	36.718
RFC2	2.0	41.0	38.0	-999	RFC	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 8	Gray Matter	1.78218	40.0128	43.4526
RFC3	6.0	49.0	41.0	-999	RFC	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 8	Gray Matter	6.17696	48.3046	47.4169
RFC4	15.0	52.0	40.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	15.513	51.3168	46.3094
RFC5	26.0	50.0	36.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	26.4117	49.6825	41.3589
RFC6	33.0	46.0	29.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	33.6932	45.5887	33.716
RFC7	39.0	40.0	21.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	39.8196	39.8611	25.4465
RFC8	47.0	35.0	14.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter	47.1215	35.3443	17.1532
RFD1	50.0	-42.0	55.0	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	51.003	-46.5538	56.9069
RFD2	56.0	-33.0	52.0	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	56.3278	-37.0489	54.4161
RFD3	60.0	-24.0	48.0	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	60.5301	-27.6467	50.3295
RFD4	61.0	-16.0	41.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	62.1057	-18.5824	43.6836
RFD5	62.0	-7.0	34.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	62.1572	-9.33047	36.7247
RFD6	61.0	1.0	27.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	61.3942	-0.73393	29.8078
RFD7	60.0	8.0	20.0	-999	RFD	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter	60.2186	6.9167	21.6502
RFD8	57.0	15.0	12.0	-999	RFD	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter	57.5906	14.7225	13.7515
ROF1	2.0	59.0	-8.0	-999	ROF	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter	2.1031	61.4672	-5.39101
ROF2	3.0	62.0	-17.0	-999	ROF	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 11	Gray Matter	3.46886	64.6391	-16.94
ROF3	10.0	62.0	-24.0	-999	ROF	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	10.5899	65.3641	-25.0634
ROF4	21.0	59.0	-25.0	-999	ROF	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	20.8371	61.8685	-26.6362
ROF5	30.0	55.0	-24.0	-999	ROF	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	30.5372	58.0104	-25.2283
ROF6	39.0	50.0	-21.0	-999	ROF	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	39.8028	52.9113	-21.5686
ROF7	47.0	45.0	-16.0	-999	ROF	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter	47.4708	47.3145	-15.9517
ROF8	51.0	39.0	-9.0	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	51.8199	40.3643	-8.21561
RAH1	15.0	-14.0	-25.0	-999	RAH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter	15.3008	-13.0539	-30.8517
RAH2	21.0	-15.0	-25.0	-999	RAH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	20.873	-13.872	-30.1113
RAH3	26.0	-15.0	-24.0	-999	RAH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	26.445	-14.6903	-29.371
RAH4	31.0	-17.0	-23.0	-999	RAH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	31.6561	-16.0639	-28.6488
RAH5	36.0	-18.0	-23.0	-999	RAH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	36.3418	-17.5051	-28.4385
RAH6	41.0	-19.0	-21.0	-999	RAH	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	41.6968	-18.9438	-26.5722
RAH7	47.0	-21.0	-20.0	-999	RAH	R	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	46.9798	-20.35	-25.278
RAH8	52.0	-21.0	-19.0	-999	RAH	R	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	52.0781	-20.8453	-23.827
RMH1	27.0	-19.0	-22.0	-999	RMH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	27.0899	-18.5958	-27.0776
RMH2	32.0	-19.0	-21.0	-999	RMH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	32.6416	-18.9911	-25.6869
RMH3	37.0	-20.0	-19.0	-999	RMH	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	37.8119	-19.519	-23.6638
RMH4	43.0	-21.0	-18.0	-999	RMH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 20	Gray Matter	43.0025	-20.4698	-22.2911
RMH5	48.0	-21.0	-17.0	-999	RMH	R	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	48.5542	-20.8651	-20.9004
RMH6	53.0	-21.0	-16.0	-999	RMH	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	53.9621	-21.1955	-20.6537
RMH7	59.0	-21.0	-16.0	-999	RMH	R	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	59.2776	-21.0704	-20.3286
RMH8	64.0	-21.0	-16.0	-999	RMH	R	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	64.5008	-20.4901	-19.9251
RAT1	16.0	0.0	-33.0	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	16.4801	1.34969	-39.0438
RAT2	18.0	9.0	-34.0	-999	RAT	R	strip	Limbic Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	18.4261	11.4876	-40.306
RAT3	24.0	18.0	-35.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	24.6766	20.0518	-40.7256
RAT4	33.0	24.0	-34.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	33.5618	26.5769	-38.9176
RAT5	43.0	25.0	-32.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	43.3377	27.0172	-36.9245
RAT6	50.0	19.0	-29.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	50.9025	20.6397	-33.7528
RAT7	56.0	10.0	-26.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	56.6418	11.9078	-30.0216
RAT8	60.0	1.0	-22.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	60.2066	2.2203	-26.0677
RPT1	37.0	-83.0	29.0	-999	RPT	R	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter	37.8403	-87.2451	26.9269
RPT2	45.0	-79.0	23.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	45.7987	-82.6744	20.9661
RPT3	50.0	-72.0	16.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	51.0097	-75.1865	13.5068
RPT4	55.0	-65.0	10.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	55.911	-67.8637	7.2519
RPT5	61.0	-58.0	3.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	62.1006	-60.208	0.244206
RPT6	66.0	-52.0	-3.0	-999	RPT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	66.4049	-52.9202	-7.09467
RPT7	67.0	-43.0	-9.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	67.5069	-43.5331	-13.0299
RPT8	65.0	-34.0	-13.0	-999	RPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	65.8683	-34.3235	-17.9534
RSTA1	20.0	17.0	-35.0	-999	RSTA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	20.5243	19.1837	-40.7558
RSTA2	23.0	10.0	-44.0	-999	RSTA	R	strip	Temporal Lobe	*	Brodmann area 38	Gray Matter	23.5709	13.0182	-51.5243
RSTA3	30.0	3.0	-48.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter	29.9525	5.62936	-56.5365
RSTA4	38.0	-4.0	-47.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	38.7745	-1.22873	-55.9904
RSTA5	46.0	-9.0	-43.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	46.3909	-7.21596	-51.5961
RSTA6	52.0	-12.0	-36.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	52.5249	-10.966	-43.1185
RSTA7	59.0	-16.0	-27.0	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	59.256	-14.6811	-33.5569
RSTA8	66.0	-20.0	-22.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	66.8113	-19.3996	-27.2113
RSTB1	9.0	-73.0	-9.0	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	9.49319	-74.3117	-14.8847
RSTB2	18.0	-65.0	-10.0	-999	RSTB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	17.7622	-66.6808	-16.3523
RSTB3	25.0	-58.0	-14.0	-999	RSTB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	24.8367	-59.1201	-19.9878
RSTB4	32.0	-51.0	-18.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	31.8597	-51.9498	-24.8458
RSTB5	38.0	-44.0	-23.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	38.2447	-43.9688	-29.4869
RSTB6	45.0	-36.0	-26.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter	45.2269	-35.9528	-33.0439
RSTB7	51.0	-28.0	-25.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	51.2397	-27.5861	-31.6871
RSTB8	55.0	-19.0	-22.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	55.9033	-18.2836	-27.6263
LFA1	-23.0	59.0	-22.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	-23.5321	61.832	-22.3296
LFA2	-24.0	65.0	-13.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-24.601	67.9101	-11.3081
LFA3	-25.0	68.0	-2.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-25.0045	69.6596	1.35609
LFA4	-24.0	66.0	9.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	-24.0519	67.3786	13.8268
LFA5	-23.0	61.0	20.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	-23.524	62.1975	25.3752
LFA6	-22.0	54.0	29.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	-22.6376	53.959	34.0868
LFA7	-22.0	46.0	34.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	-22.1108	45.8828	39.9379
LFA8	-21.0	37.0	41.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter	-21.6884	36.3081	46.1862
LFB1	-5.0	66.0	-20.0	-999	LFB	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 11	Gray Matter	-5.17925	69.3503	-20.1663
LFB2	-5.0	68.0	-10.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-5.4905	70.6446	-7.58038
LFB3	-6.0	67.0	2.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-6.46401	68.8414	5.85984
LFB4	-8.0	65.0	12.0	-999	LFB	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter	-8.44746	66.0574	16.9755
LFB5	-11.0	59.0	22.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-10.7632	59.9181	27.0906
LFB6	-13.0	53.0	31.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter	-13.4196	52.8004	36.5371
LFB7	-17.0	46.0	37.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	-16.7967	45.2899	43.1051
LFB8	-20.0	38.0	44.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	-19.8968	36.4132	49.438
LTA1	-46.0	-4.0	-45.0	-999	LTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-46.7074	-1.57471	-53.2424
LTA2	-51.0	-11.0	-38.0	-999	LTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-51.3727	-9.41798	-45.9217
LTA3	-55.0	-17.0	-31.0	-999	LTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-55.2643	-15.76	-37.3421
LTA4	-59.0	-24.0	-23.0	-999	LTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-59.8781	-23.2129	-28.7988
LTA5	-64.0	-31.0	-18.0	-999	LTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-64.3057	-30.8586	-23.2545
LTA6	-67.0	-37.0	-11.0	-999	LTA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-67.6313	-37.9787	-15.4639
LTA7	-66.0	-44.0	-2.0	-999	LTA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-66.806	-44.9487	-4.80112
LTA8	-64.0	-49.0	7.0	-999	LTA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.3316	-51.0306	5.12725
LTB1	-50.0	34.0	-11.0	-999	LTB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-50.6413	35.4722	-10.9723
LTB2	-53.0	24.0	-7.0	-999	LTB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-53.2268	25.427	-6.65097
LTB3	-56.0	16.0	-3.0	-999	LTB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-56.9037	16.0924	-2.05246
LTB4	-60.0	6.0	1.0	-999	LTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-61.0137	6.23482	1.95568
LTB5	-64.0	-3.0	6.0	-999	LTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-64.6702	-3.52269	5.90377
LTB6	-65.0	-12.0	10.0	-999	LTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	-65.8237	-13.3002	10.6164
LTB7	-65.0	-22.0	13.0	-999	LTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	-66.1017	-23.6908	13.3357
LTB8	-65.0	-32.0	18.0	-999	LTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	-65.257	-33.9787	17.6508
LST1	-29.0	-30.0	-25.0	-999	LST	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-28.9169	-29.4661	-31.788
LST2	-36.0	-38.0	-25.0	-999	LST	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-36.2384	-37.7426	-31.7416
LST3	-44.0	-45.0	-24.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter	-44.1259	-45.2408	-30.9063
LST4	-52.0	-52.0	-21.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-52.3433	-52.4813	-28.2161
LST5	-58.0	-56.0	-15.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-58.6336	-57.3046	-20.7982
LST6	-61.0	-56.0	-5.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-61.5319	-57.9119	-9.23051
LST7	-59.0	-52.0	6.0	-999	LST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-59.1312	-53.6404	3.32605
LST8	-60.0	-51.0	17.0	-999	LST	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-60.7103	-53.1016	16.0141
LTOA1	-10.0	-100.0	-3.0	-999	LTOA	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-10.127	-102.486	-9.12221
LTOA2	-20.0	-100.0	0.0	-999	LTOA	L	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	-20.2341	-103.386	-6.41837
LTOA3	-29.0	-96.0	3.0	-999	LTOA	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	-29.4715	-98.9098	-2.52099
LTOA4	-37.0	-90.0	6.0	-999	LTOA	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-37.5538	-92.7995	2.00309
LTOA5	-45.0	-82.0	9.0	-999	LTOA	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-45.1502	-85.058	5.49787
LTOA6	-50.0	-74.0	12.0	-999	LTOA	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-50.9535	-76.4933	9.40221
LTOA7	-55.0	-64.0	15.0	-999	LTOA	L	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	-55.128	-66.6176	13.2225
LTOA8	-61.0	-56.0	19.0	-999	LTOA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-61.2924	-58.6085	17.1087
LTOB1	-6.0	-56.0	70.0	-999	LTOB	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 7	Gray Matter	-5.76437	-60.7606	73.0373
LTOB2	-15.0	-57.0	69.0	-999	LTOB	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 7	Gray Matter	-14.738	-62.4993	71.3209
LTOB3	-24.0	-58.0	65.0	-999	LTOB	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-24.7092	-63.265	66.9612
LTOB4	-34.0	-58.0	59.0	-999	LTOB	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-34.7199	-62.4671	61.0603
LTOB5	-44.0	-57.0	52.0	-999	LTOB	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-44.0396	-61.3714	53.3227
LTOB6	-50.0	-55.0	43.0	-999	LTOB	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-50.4219	-59.055	44.098
LTOB7	-52.0	-51.0	33.0	-999	LTOB	L	strip	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-52.4021	-53.7189	32.8085
LTOB8	-56.0	-48.0	24.0	-999	LTOB	L	strip	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-56.5176	-50.9021	23.2828
