name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RATA1	41.0	26.0	-26.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	41.5819	28.1724	-29.0675
RATA2	49.0	21.0	-25.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	49.4709	22.7264	-28.5728
RATA3	55.0	13.0	-23.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	55.528	14.143	-26.1854
RATA4	61.0	6.0	-19.0	-999	RATA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	61.9652	7.29754	-22.4114
RATA5	65.0	-3.0	-16.0	-999	RATA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	65.5075	-1.88726	-18.6246
RATA6	67.0	-11.0	-11.0	-999	RATA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	67.1833	-10.5382	-13.7883
RATA7	67.0	-21.0	-7.0	-999	RATA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	67.5134	-21.0159	-9.57404
RATA8	67.0	-30.0	-3.0	-999	RATA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	68.0213	-30.5139	-4.99698
RATB1	17.0	14.0	-31.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	17.2424	15.9703	-36.134
RATB2	24.0	22.0	-29.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	23.8171	23.9029	-32.7252
RATB3	32.0	27.0	-28.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	32.3974	29.2753	-31.1432
RATB4	41.0	26.0	-26.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	41.5574	28.3941	-29.7287
