name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RG1	49.0	-53.0	33.0	-999	RG	R	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	49.3576	-56.3328	32.7844
RG2	52.0	-46.0	29.0	-999	RG	R	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	53.0013	-48.8705	28.736
RG3	55.0	-39.0	24.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 13	Gray Matter	55.5061	-41.7193	23.5688
RG4	58.0	-32.0	18.0	-999	RG	R	grid	Sub-lobar	Insula	Brodmann area 13	Gray Matter	58.3417	-33.6094	18.3339
RG5	58.0	-24.0	13.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	58.9697	-25.863	13.1742
RG6	59.0	-18.0	9.0	-999	RG	R	grid	Temporal Lobe	Transverse Temporal Gyrus	Brodmann area 41_42	Gray Matter	59.8541	-18.8549	9.21968
RG7	60.0	-10.0	3.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	60.3363	-10.8038	2.87916
RG8	59.0	-3.0	-4.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	59.6799	-3.06382	-4.58021
RG9	50.0	-58.0	24.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	50.0371	-61.4014	22.5972
RG10	53.0	-51.0	19.0	-999	RG	R	grid	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	53.5351	-53.6345	17.368
RG11	56.0	-44.0	14.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	56.5162	-45.8292	13.314
RG12	57.0	-37.0	9.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	57.8067	-38.4258	8.1599
RG13	57.0	-30.0	4.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	57.331	-30.861	3.03773
RG14	55.0	-23.0	-1.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter	55.0893	-23.1349	-2.05254
RG15	52.0	-15.0	-4.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	52.3306	-15.3702	-5.96767
RG16	51.0	-8.0	-9.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter	51.1924	-7.4624	-11.0955
RG17	50.0	-64.0	15.0	-999	RG	R	grid	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	50.7166	-66.47	12.4101
RG18	54.0	-57.0	9.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	54.877	-59.0462	7.18658
RG19	58.0	-49.0	5.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	58.41	-51.15	3.11373
RG20	55.0	-42.0	0.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter	55.0644	-43.6055	-1.93897
RG21	51.0	-35.0	-3.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	51.754	-35.9318	-5.83531
RG22	48.0	-28.0	-7.0	-999	RG	R	grid	Temporal Lobe	Sub-Gyral	Brodmann area 21	Gray Matter	48.4435	-28.258	-9.73164
RG23	46.0	-20.0	-11.0	-999	RG	R	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	46.1261	-19.9687	-13.69
RG24	46.0	-12.0	-15.0	-999	RG	R	grid	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	46.0917	-11.8792	-18.8554
RG25	50.0	-69.0	5.0	-999	RG	R	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 37	Gray Matter	50.7335	-71.1955	2.21731
RG26	53.0	-62.0	1.0	-999	RG	R	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	53.6797	-63.5195	-2.99313
RG27	53.0	-55.0	-4.0	-999	RG	R	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	53.8665	-56.2978	-8.1096
RG28	50.0	-47.0	-8.0	-999	RG	R	grid	Temporal Lobe	Sub-Gyral	Brodmann area 37	Gray Matter	50.8865	-47.6654	-12.0736
RG29	48.0	-39.0	-11.0	-999	RG	R	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	48.128	-39.9008	-15.9887
RG30	48.0	-32.0	-15.0	-999	RG	R	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	48.3499	-32.5497	-19.949
RG31	49.0	-25.0	-19.0	-999	RG	R	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	49.5649	-24.583	-23.9711
RG32	49.0	-17.0	-23.0	-999	RG	R	grid	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	49.5656	-16.3642	-27.9801
RPT1	10.0	-79.0	-9.0	-999	RPT	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	10.107	-80.7634	-14.8643
RPT2	18.0	-73.0	-9.0	-999	RPT	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	17.7203	-74.5375	-15.4339
RPT3	26.0	-67.0	-10.0	-999	RPT	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	26.4371	-68.1299	-16.0412
RPT4	34.0	-61.0	-11.0	-999	RPT	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	34.6022	-61.8132	-16.6297
