name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LSTA1	-20.0	-18.0	-22.0	-999	LSTA	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter	-20.009	-17.1389	-27.7358
LSTA2	-21.0	-9.0	-26.0	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-21.5406	-7.46513	-31.7403
LSTA3	-23.0	1.0	-29.0	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-23.5029	2.91562	-34.2673
LSTA4	-27.0	11.0	-31.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-26.9678	13.0211	-35.6382
LSTA5	-32.0	19.0	-28.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-32.4865	20.7857	-32.384
LSTA6	-40.0	22.0	-22.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-40.2243	23.6249	-25.1471
LSTA7	-44.0	19.0	-14.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-44.7226	20.5744	-15.0835
LSTA8	-47.0	15.0	-5.0	-999	LSTA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-47.8403	15.3974	-5.28383
LSTB1	-21.0	6.0	-29.0	-999	LSTB	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-20.7216	7.31125	-34.0247
LSTB2	-28.0	12.0	-35.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-28.033	13.9535	-40.9437
LSTB3	-36.0	16.0	-34.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-36.3217	18.1249	-39.6191
LSTB4	-44.0	14.0	-29.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-44.3484	16.3486	-33.2315
LSTB5	-49.0	10.0	-20.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-49.4443	11.7913	-23.4319
LSTB6	-52.0	6.0	-11.0	-999	LSTB	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-52.5477	6.6752	-13.1207
LSTB7	-56.0	1.0	-3.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-56.2085	0.97654	-3.7374
LSTB8	-58.0	-4.0	5.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-58.8393	-4.29321	5.53177
LSTC1	-21.0	-4.0	-29.0	-999	LSTC	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-20.8384	-2.8759	-35.0783
LSTC2	-26.0	2.0	-36.0	-999	LSTC	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter	-26.6745	3.54904	-43.0775
LSTC3	-35.0	7.0	-37.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter	-34.939	8.95459	-44.0274
LSTC4	-44.0	7.0	-34.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-44.4328	8.93943	-40.4449
LSTC5	-51.0	3.0	-28.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-51.0905	4.2341	-32.6344
LSTC6	-54.0	-2.0	-20.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-54.724	-0.971969	-23.3271
LSTC7	-57.0	-8.0	-12.0	-999	LSTC	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-57.4657	-7.8412	-14.8526
LSTC8	-60.0	-13.0	-4.0	-999	LSTC	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter	-60.1382	-13.6644	-6.01881
LAH1	-28.0	-14.0	-18.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-28.7238	-13.3727	-21.6363
LAH2	-33.0	-14.0	-18.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-33.7663	-13.1763	-22.4692
LAH3	-38.0	-14.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-38.8359	-13.4724	-23.226
LAH4	-44.0	-14.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-44.3926	-13.6758	-23.4523
LAH5	-49.0	-15.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-49.9766	-14.3718	-23.6025
LAH6	-55.0	-16.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-55.0865	-15.5921	-23.6956
LAH7	-60.0	-18.0	-18.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-60.2222	-17.6757	-22.6132
LAH8	-64.0	-21.0	-17.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-64.8838	-20.2837	-21.4737
LMH1	-29.0	-21.0	-19.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-29.681	-20.1702	-24.2079
LMH2	-35.0	-20.0	-18.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-35.6685	-19.6666	-22.9569
LMH3	-41.0	-20.0	-17.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-41.1545	-19.1948	-21.7247
LMH4	-46.0	-20.0	-16.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-46.1666	-19.2474	-20.4356
LMH5	-51.0	-20.0	-16.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-51.6944	-19.329	-19.6388
LMH6	-57.0	-20.0	-15.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-57.2495	-19.9031	-18.7659
LMH7	-62.0	-21.0	-14.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-62.3032	-20.5092	-17.9121
LMH8	-67.0	-23.0	-13.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-67.4533	-22.6537	-17.3413
LPH1	-22.0	-21.0	-16.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	-22.087	-20.7138	-20.8363
LPH2	-27.0	-20.0	-16.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-27.0589	-19.8422	-20.2109
LPH3	-32.0	-20.0	-15.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-32.5594	-19.4313	-19.4903
LPH4	-38.0	-20.0	-15.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-38.0872	-19.5129	-18.6935
LPH5	-43.0	-20.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-43.615	-19.5945	-17.8968
LPH6	-48.0	-20.0	-13.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-48.6687	-20.2006	-17.043
LPH7	-54.0	-20.0	-13.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-54.1965	-20.2822	-16.2463
LPH8	-59.0	-22.0	-12.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-59.3049	-21.8733	-15.2401
LSTG1	-58.0	-66.0	-5.0	-999	LSTG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-58.3501	-67.5929	-9.90225
LSTG2	-63.0	-59.0	-2.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	-63.8672	-60.199	-5.549
LSTG3	-67.0	-50.0	2.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-67.2955	-51.8256	-0.400938
LSTG4	-68.0	-41.0	7.0	-999	LSTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-69.1362	-42.4408	5.56083
LSTG5	-54.0	-60.0	-13.0	-999	LSTG	L	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-54.6475	-61.3408	-18.8502
LSTG6	-61.0	-53.0	-9.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-61.1529	-53.8224	-13.9473
LSTG7	-64.0	-44.0	-6.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-65.097	-45.4781	-9.29181
LSTG8	-66.0	-36.0	-1.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-66.4636	-36.6176	-3.27289
LSTG9	-49.0	-53.0	-17.0	-999	LSTG	L	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-49.7996	-54.1727	-23.8202
LSTG10	-57.0	-46.0	-17.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-57.4087	-47.0169	-22.4599
LSTG11	-62.0	-39.0	-13.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-62.9258	-39.6231	-18.1067
LSTG12	-64.0	-30.0	-9.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.7938	-30.7307	-12.0687
LSTG13	-43.0	-45.0	-20.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-43.3208	-45.8104	-26.442
LSTG14	-52.0	-40.0	-21.0	-999	LSTG	L	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-52.0594	-39.8806	-27.449
LSTG15	-59.0	-33.0	-20.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-59.6957	-33.2174	-26.0126
LSTG16	-63.0	-25.0	-17.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-63.6398	-24.873	-21.357
LTG1	-59.0	-19.0	2.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-59.8458	-19.8612	1.16642
LTG2	-65.0	-27.0	6.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-65.8073	-28.565	5.37981
LTG3	-67.0	-37.0	10.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-67.2982	-38.1088	8.98681
LTG4	-66.0	-46.0	14.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-66.7694	-47.7189	13.0293
LTG5	-65.0	-54.0	18.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-65.7263	-56.9291	16.4651
LTG6	-60.0	-14.0	11.0	-999	LTG	L	grid	Temporal Lobe	Transverse Temporal Gyrus	Brodmann area 41_42	Gray Matter	-60.3689	-15.1319	10.9017
LTG7	-63.0	-23.0	15.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	-63.8509	-24.4874	15.0962
LTG8	-65.0	-31.0	20.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	-65.7726	-33.3241	20.1806
LTG9	-66.0	-41.0	24.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-66.3155	-43.9166	23.9019
LTG10	-65.0	-51.0	28.0	-999	LTG	L	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-65.2997	-53.6193	27.4138
LTG11	-60.0	-11.0	20.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 43	Gray Matter	-60.9738	-11.8803	20.8654
LTG12	-62.0	-19.0	25.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-62.3942	-20.7487	25.9308
LTG13	-63.0	-29.0	29.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-63.9254	-31.2167	30.2016
LTG14	-64.0	-38.0	33.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-64.4137	-40.824	33.7706
LTG15	-64.0	-47.0	37.0	-999	LTG	L	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-64.9019	-50.4314	37.3396
LTG16	-60.0	-5.0	30.0	-999	LTG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-60.4509	-7.032	32.0973
LTG17	-61.0	-15.0	34.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-61.9965	-17.5608	35.8565
LTG18	-63.0	-25.0	38.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-63.5276	-28.0287	40.1274
LTG19	-63.0	-34.0	43.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-63.987	-37.5143	44.7194
LTG20	-63.0	-43.0	47.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-63.4308	-46.6318	48.6856
