name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RTOA3	56.0	-33.0	26.0	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	56.7435	-35.7032	26.6944
RTOA4	57.0	-31.0	15.0	-999	RTOA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter	57.0927	-32.2658	15.1273
RTOA5	58.0	-29.0	4.0	-999	RTOA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	58.4849	-29.8222	3.22283
RTOA6	58.0	-27.0	-6.0	-999	RTOA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	58.8817	-27.4262	-8.70173
RTOA7	58.0	-24.0	-16.0	-999	RTOA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	58.2355	-24.0365	-20.2887
RTOA8	61.0	-19.0	-24.0	-999	RTOA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	61.4314	-18.8029	-29.6349
RTOB1	2.0	-77.0	29.0	-999	RTOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	1.83748	-81.2266	26.7969
RTOB2	1.0	-73.0	18.0	-999	RTOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	1.09577	-75.754	15.9248
RTOB3	3.0	-69.0	9.0	-999	RTOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 30	Gray Matter	3.34415	-71.6095	6.20118
RTOB4	8.0	-64.0	1.0	-999	RTOB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter	8.53076	-66.2805	-3.10509
RTOB5	16.0	-60.0	-5.0	-999	RTOB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter	16.0946	-61.171	-9.29085
RTOB6	24.0	-54.0	-10.0	-999	RTOB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	24.1322	-55.517	-15.2879
RTOB7	32.0	-50.0	-16.0	-999	RTOB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	32.2175	-50.9043	-21.6425
RTOB8	41.0	-45.0	-20.0	-999	RTOB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	41.7045	-45.6084	-26.1637
RTOC1	22.0	-104.0	4.0	-999	RTOC	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	22.2308	-106.952	-1.08776
RTOC2	31.0	-99.0	5.0	-999	RTOC	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	30.9977	-102.357	0.522122
RTOC3	39.0	-92.0	8.0	-999	RTOC	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	39.1239	-94.662	3.19438
RTOC4	45.0	-83.0	8.0	-999	RTOC	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	45.7768	-86.0879	4.56954
RTOC5	51.0	-74.0	9.0	-999	RTOC	R	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	51.4105	-77.0407	6.10364
RTOC6	54.0	-65.0	11.0	-999	RTOC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	55.0058	-67.0475	7.9551
RTOC7	58.0	-54.0	11.0	-999	RTOC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	58.1232	-56.1277	8.52946
RTOC8	59.0	-44.0	10.0	-999	RTOC	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	59.7715	-45.8001	8.89518
RTOD1	18.0	-92.0	36.0	-999	RTOD	R	strip	Occipital Lobe	Cuneus	Brodmann area 19	Gray Matter	18.4842	-96.3745	34.4035
RTOD2	27.0	-88.0	37.0	-999	RTOD	R	strip	Occipital Lobe	Cuneus	Brodmann area 19	Gray Matter	27.2989	-92.8211	35.6558
RTOD3	36.0	-82.0	36.0	-999	RTOD	R	strip	Parietal Lobe	Precuneus	Brodmann area 19	Gray Matter	36.6031	-86.3017	34.7415
RTOD4	44.0	-75.0	34.0	-999	RTOD	R	strip	Temporal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter	44.4579	-79.4242	32.3511
RTOD5	50.0	-66.0	32.0	-999	RTOD	R	strip	Parietal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter	50.2028	-70.0383	30.8146
RTOD6	55.0	-59.0	28.0	-999	RTOD	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 39	Gray Matter	55.5653	-61.8088	27.286
RTOD7	56.0	-48.0	25.0	-999	RTOD	R	strip	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	56.3055	-50.6696	24.7399
RTOD8	56.0	-38.0	22.0	-999	RTOD	R	strip	Sub-lobar	Insula	Brodmann area 13	Gray Matter	57.0696	-40.051	22.0151
