name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RG40	63.0	-26.0	51.0	-999	RG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	63.4619	-29.0592	53.6104
RG41	59.0	26.0	4.0	-999	RG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	60.0668	26.7822	5.40292
RG42	61.0	21.0	12.0	-999	RG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	61.824	20.8525	14.4993
RG43	62.0	14.0	20.0	-999	RG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	62.9061	13.6528	22.839
RG44	64.0	8.0	29.0	-999	RG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter	64.6846	7.23904	32.0856
RG45	65.0	2.0	36.0	-999	RG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	65.6272	-0.263483	39.2982
RG46	64.0	-5.0	43.0	-999	RG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	64.8356	-7.7629	46.7204
RG47	61.0	-12.0	51.0	-999	RG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	61.1539	-15.2572	54.4922
RG48	56.0	-19.0	57.0	-999	RG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	56.1339	-22.084	60.9762
RG49	58.0	34.0	11.0	-999	RG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	58.7983	34.3528	14.324
RG50	60.0	28.0	19.0	-999	RG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	60.4158	28.1203	22.2933
RG51	62.0	22.0	28.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	62.1943	21.7065	31.54
RG52	61.0	16.0	36.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	62.1205	14.5088	40.0194
RG53	61.0	9.0	43.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	61.9069	7.00842	47.3718
RG54	60.0	3.0	50.0	-999	RG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	60.516	-0.00592641	54.7137
RG55	56.0	-4.0	58.0	-999	RG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	56.2562	-7.49919	62.5553
RG56	51.0	-11.0	64.0	-999	RG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	51.8356	-14.8111	69.1196
RG57	52.0	40.0	18.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter	52.091	40.3588	21.9204
RG58	54.0	34.0	26.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter	54.8645	34.1242	29.7499
RG59	57.0	30.0	34.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	57.1784	28.6776	38.6262
RG60	58.0	23.0	42.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	58.2819	20.9938	47.1161
RG61	56.0	16.0	51.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	56.4739	13.7993	55.8053
RG62	53.0	9.0	57.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	53.2306	6.00114	62.38
RG63	48.0	2.0	62.0	-999	RG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	48.649	-1.1295	67.667
RG64	43.0	-6.0	67.0	-999	RG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	43.3922	-9.53025	72.1972
RAT1	40.0	-5.0	-42.0	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	40.2666	-3.40541	-50.843
RAT2	48.0	1.0	-41.0	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	48.0836	3.60169	-49.0461
RAT3	55.0	7.0	-36.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	55.8695	8.61374	-42.8965
RAT4	59.0	9.0	-28.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	60.0591	10.3658	-32.8017
RST1	26.0	-24.0	-25.0	-999	RST	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	26.4808	-23.101	-30.5541
RST2	37.0	-27.0	-29.0	-999	RST	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	36.99	-26.2683	-35.7895
RST3	47.0	-26.0	-31.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	47.7902	-25.6225	-38.5451
RST4	60.0	-28.0	-31.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	60.7103	-26.7948	-38.5049
RST5	69.0	-25.0	-27.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	70.176	-24.025	-33.0913
RST6	74.0	-21.0	-19.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	74.3016	-20.8206	-23.4471
LIH1	41.0	-65.0	57.0	-999	LIH	R	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	41.3469	-69.9885	58.0608
LIH2	50.0	-60.0	53.0	-999	LIH	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	50.1785	-64.0145	53.8623
LIH3	58.0	-54.0	48.0	-999	LIH	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	59.0099	-58.0406	49.6639
LIH4	65.0	-47.0	43.0	-999	LIH	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	65.9037	-50.914	44.0973
